,Unnamed: 0,ID,Utterance,Speaker,Dialogue_ID,Target
14169,0.0,TRAIN_0171,What's all this sand?,Monica,16.0,surprise
14170,0.0,TRAIN_0194,"Hey, I didn't expect you to succeed!",Joey,18.0,surprise
14171,0.0,TRAIN_0194,I didn't know we'd make it!,Joey,18.0,surprise
14172,0.0,TRAIN_0213,"Oh, my God! Listen to me talking about having children. Oh, Joy. Oh, don't get married before me.",Rachel,20.0,surprise
14173,0.0,TRAIN_0213,"Listen to the news that you're having a baby Oh my Joy. Oh, don't marry me before I do.",Rachel,20.0,surprise
14174,0.0,TRAIN_0215,How do you do that?,Monica,21.0,surprise
14175,0.0,TRAIN_0218,Oh! What? Hello.,Phoebe,21.0,surprise
14176,0.0,TRAIN_0218,"Oh! What's the matter?Hi, everyone.",Phoebe,21.0,surprise
14177,0.0,TRAIN_0220,What's wrong?,Monica,21.0,surprise
14178,0.0,TRAIN_0220,What's going on?,Monica,21.0,surprise
14179,0.0,TRAIN_0231,What does breaking water mean? What's breaking water?,Joey,22.0,surprise
14180,0.0,TRAIN_0231,"What do you mean, water bursts? What, is the water bursting?",Joey,22.0,surprise
14181,0.0,TRAIN_0233,Are you crazy? Joey's trying to kill you.He's actually trying to kill.,Monica,23.0,surprise
14182,0.0,TRAIN_0233,"Are you crazy? I mean, Joey's gonna kill you. He's gonna kill you",Monica,23.0,surprise
14183,0.0,TRAIN_0235,Why don't you know which one?,Phoebe,23.0,surprise
14184,0.0,TRAIN_0235,How can you not know that?,Phoebe,23.0,surprise
14185,0.0,TRAIN_0241,"You can see that you can't tell which is which, dhwa!!",Chandler,23.0,surprise
14186,0.0,TRAIN_0241,"You don't even know which is which, huh?",Chandler,23.0,surprise
14187,0.0,TRAIN_0246,In real life,Rachel,24.0,surprise
14188,0.0,TRAIN_0262,truly?,Joey,25.0,surprise
14189,0.0,TRAIN_0265,"Oh, my God, this is so nerve racking! How... How do I do this?",Ross,26.0,surprise
14190,0.0,TRAIN_0265,"Oh, my God, this is so annoying! How do you do that?",Ross,26.0,surprise
14191,0.0,TRAIN_0267,Is it a good sign that you asked me to come over after the audition?,Carol,26.0,surprise
14192,0.0,TRAIN_0267,Is it a good sign that you asked me to play with you after the audition?,Carol,26.0,surprise
14193,0.0,TRAIN_0289,Wow! That microphone was fun! I don't know what will happen to Phoebe and David.,Monica,29.0,surprise
14194,0.0,TRAIN_0289,"Wow! Mike, that was fun! I don't know what's gonna happen to Phoebe and David",Monica,29.0,surprise
14195,0.0,TRAIN_0293,What? Why?,Monica,29.0,surprise
14196,0.0,TRAIN_0300,"Man, that's great.",Chandler,29.0,surprise
14197,0.0,TRAIN_0300,"Hey, that's a little something.",Chandler,29.0,surprise
14198,0.0,TRAIN_0307,Excuse me?,Ross,30.0,surprise
14199,0.0,TRAIN_0317,Dad!,Elizabeth,30.0,surprise
14200,0.0,TRAIN_0322,Ohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh!,Joey and Chandler,32.0,surprise
14201,0.0,TRAIN_0322,Oh my gosh!,Joey and Chandler,32.0,surprise
14202,0.0,TRAIN_0324,Is that so?,Monica,32.0,surprise
14203,0.0,TRAIN_0324,Is that...?,Monica,32.0,surprise
14204,0.0,TRAIN_0326,"""Oh."" What?",Rachel,32.0,surprise
14205,0.0,TRAIN_0326,"What's ""Oh""?",Rachel,32.0,surprise
14206,0.0,TRAIN_0328,Ah!,Monica,32.0,surprise
14207,0.0,TRAIN_0329,Actress!,Ross,32.0,surprise
14208,0.0,TRAIN_0329,That actress!,Ross,32.0,surprise
14209,0.0,TRAIN_0331,"So, what are you gonna do?",Chandler,32.0,surprise
14210,0.0,TRAIN_0331,So what are you going to do?,Chandler,32.0,surprise
14211,0.0,TRAIN_0345,"Oh, my God!",Phoebe,33.0,surprise
14212,0.0,TRAIN_0345,Oops! Oops!,Phoebe,33.0,surprise
14213,0.0,TRAIN_0361,What?! You're so embarrassed!,Ross,34.0,surprise
14214,0.0,TRAIN_0366,I can't believe it!,Phoebe,35.0,surprise
14215,0.0,TRAIN_0386,"Wait, did you steal these people from their wedding?",Phoebe,38.0,surprise
14216,0.0,TRAIN_0386,"Wait, did you steal them from these people's weddings?",Phoebe,38.0,surprise
14217,0.0,TRAIN_0389,Look at this!,Ross,38.0,surprise
14218,0.0,TRAIN_0391,I've been looking for this for about a month!,Ross,38.0,surprise
14219,0.0,TRAIN_0391,I've been looking for this for a month!,Ross,38.0,surprise
14220,0.0,TRAIN_0392,"Oh, my God!",Phoebe,38.0,surprise
14221,0.0,TRAIN_0392,Oh my gosh!,Phoebe,38.0,surprise
14222,0.0,TRAIN_0393,"Oh, my God!",Joey,38.0,surprise
14223,0.0,TRAIN_0396,What?,Joey,39.0,surprise
14224,0.0,TRAIN_0396,Yes?,Joey,39.0,surprise
14225,0.0,TRAIN_0424,Hello? Deli again!,Monica,40.0,surprise
14226,0.0,TRAIN_0424,Hello? It's Delhi again.,Monica,40.0,surprise
14227,0.0,TRAIN_0429,"Hey, Mom. Hey, I made an appointment with Dr. Bazida... What? Did you know this isn't ""ma""?",Joey,41.0,surprise
14228,0.0,TRAIN_0429,"Look, I made an appointment with Dr. Bajida... Excuse me? Do you know this isn't your mother?",Joey,41.0,surprise
14229,0.0,TRAIN_0433,Since then?,Joey,41.0,surprise
14230,0.0,TRAIN_0443,"Of course, one of them is a mother. What's going on?",Mr. Tribbiani,41.0,surprise
14231,0.0,TRAIN_0443,"Of course, one of them is Ma.What's going on?",Mr. Tribbiani,41.0,surprise
14232,0.0,TRAIN_0445,"Hello, I'm Guru Saji -- wow!! Isn't it a duck? ""Otherwise, this is out of my league.",Guru Saj,42.0,surprise
14233,0.0,TRAIN_0445,"Hello, I'm Guru Saji-- Whoo! You're supposed to be a duck Otherwise, it's out of my league",Guru Saj,42.0,surprise
14234,0.0,TRAIN_0454,"Yes, is that all?",Ross,44.0,surprise
14235,0.0,TRAIN_0454,"So, that's it?",Ross,44.0,surprise
14236,0.0,TRAIN_0462,"What? Ace, hi! Jack, Queen, King, ace!",Joey,46.0,surprise
14237,0.0,TRAIN_0462,"What? Ace, hi! Jack, queen, king, ace!",Joey,46.0,surprise
14238,0.0,TRAIN_0464,I don't know. Oh! Oh! Look! Hahaha!,Phoebe,46.0,surprise
14239,0.0,TRAIN_0464,"I don't know. Oh! Oh! Look at you! Oh, my",Phoebe,46.0,surprise
14240,0.0,TRAIN_0468,"No, it's not that expensive. Done! The King!",Joey,46.0,surprise
14241,0.0,TRAIN_0468,"Well, it's not that high... There you go! King!",Joey,46.0,surprise
14242,0.0,TRAIN_0474,But you were really good at games well. Well done. What are they so angry about? They get their apartment back!,Joey,46.0,surprise
14243,0.0,TRAIN_0474,But it's a really good game. It's a good game. What are they so angry about? They got their apartment back!,Joey,46.0,surprise
14244,0.0,TRAIN_0486,"Oh, do you really want him?",Chandler,47.0,surprise
14245,0.0,TRAIN_0488,"Well, don't think I'm rude, but me?",Chandler,47.0,surprise
14246,0.0,TRAIN_0488,"Well, don't, don't think I'm rude. But me?",Chandler,47.0,surprise
14247,0.0,TRAIN_0507,You can't do it?!,Joey,49.0,surprise
14248,0.0,TRAIN_0507,You couldn't?!,Joey,49.0,surprise
14249,0.0,TRAIN_0509,What?! You're going out with her again!,Monica,49.0,surprise
14250,0.0,TRAIN_0512,"Oh, that's right! Isn't it?",Ross,49.0,surprise
14251,0.0,TRAIN_0512,Right! Didn't you think so?,Ross,49.0,surprise
14252,0.0,TRAIN_0514,Joey! You didn't even know her!,Monica,49.0,surprise
14253,0.0,TRAIN_0518,Oh my gosh!,Joey,50.0,surprise
14254,0.0,TRAIN_0518,Good!,Joey,50.0,surprise
14255,0.0,TRAIN_0525,Oh my god!,Joey,50.0,surprise
14256,0.0,TRAIN_0525,Ahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh!,Joey,50.0,surprise
14257,0.0,TRAIN_0526,"I see, that's why you wanted me not to touch him, right?",Joey,50.0,surprise
14258,0.0,TRAIN_0526,"Yeah, that's why you didn't want me to touch him, right?",Joey,50.0,surprise
14259,0.0,TRAIN_0530,I can't believe it!,Joey,50.0,surprise
14260,0.0,TRAIN_0592,"Are you older than me? Are your sisters sleeping on the sofa? Oh, I saw it.",Rachel,55.0,surprise
14261,0.0,TRAIN_0592,Are you older than me? You're sleeping on the sofa? Oh! I saw it,Rachel,55.0,surprise
14262,0.0,TRAIN_0595,Nice to meet you. You should have told me you were with me.I'll get dressed myself!,Krista,55.0,surprise
14263,0.0,TRAIN_0595,"Nice to meet you. I wish you'd told me you had a guest, but I'll take care of it!",Krista,55.0,surprise
14264,0.0,TRAIN_0606,"Oh my God, Victoria's Secret model. It's like... How can I make a good acre?",Chandler,56.0,surprise
14265,0.0,TRAIN_0606,"Oh, my God, that Victoria's Secret model. It's kind of... That'sounds good.",Chandler,56.0,surprise
14266,0.0,TRAIN_0608,"That's right. It's Jill. Old-fashioned. Oh, my God. I'm stuck in the front door of the ATM",Chandler,56.0,surprise
14267,0.0,TRAIN_0608,"She's right, Jill. Jill Goodacre. Oh, my God! Jill Goodacre and I were trapped in the front yard of the ATM!",Chandler,56.0,surprise
14268,0.0,TRAIN_0618,That's great!,Phoebe,58.0,surprise
14269,0.0,TRAIN_0621,It's juicy?,Joey,58.0,surprise
14270,0.0,TRAIN_0621,Do you have gravy?,Joey,58.0,surprise
14271,0.0,TRAIN_0653,"Bob? You're working with us here? Every day? Yeah, I don't know if he's cut out for it.",Chandler,62.0,surprise
14272,0.0,TRAIN_0653,"Bob? Oh, you work here with us? Every day? Yes, I don't know if he's the right person.",Chandler,62.0,surprise
14273,0.0,TRAIN_0654,Really? They love him.,Mr. Franklin,62.0,surprise
14274,0.0,TRAIN_0654,Really? He loves him on the 6 o'clock turn.,Mr. Franklin,62.0,surprise
14275,0.0,TRAIN_0659,what?,Chandler,63.0,surprise
14276,0.0,TRAIN_0678,truly?,Rachel,65.0,surprise
14277,0.0,TRAIN_0685,의문 what.,Monica,66.0,surprise
14278,0.0,TRAIN_0693,"Oh, my God! Are you serious?!",Rachel,67.0,surprise
14279,0.0,TRAIN_0693,"Oh, my God! Really?",Rachel,67.0,surprise
14280,0.0,TRAIN_0715,Is that it?,Chandler,69.0,surprise
14281,0.0,TRAIN_0731,Is there only one ticket to Yemen?,Ticket Counter Attendant,72.0,surprise
14282,0.0,TRAIN_0731,A ticket to Yemen?,Ticket Counter Attendant,72.0,surprise
14283,0.0,TRAIN_0733,"I'm sorry, I don't know.",Ticket Counter Attendant,72.0,surprise
14284,0.0,TRAIN_0733,"I'm sorry, but I don't understand.",Ticket Counter Attendant,72.0,surprise
14285,0.0,TRAIN_0744,Her,Chandler,73.0,surprise
14286,0.0,TRAIN_0744,Girlfriend?,Chandler,73.0,surprise
14287,0.0,TRAIN_0776,"Oh, my God! Why is he running at those women!",Rachel,78.0,surprise
14288,0.0,TRAIN_0776,"Oh, my God! Why does he jump at those women?",Rachel,78.0,surprise
14289,0.0,TRAIN_0780,truly?,Rachel,79.0,surprise
14290,0.0,TRAIN_0787,"Oh, please! Honey, just the fact that I want to support you, I...Oh, my God!Is that Christian Sanders?the real thing.",Rachel,80.0,surprise
14291,0.0,TRAIN_0787,"Please! Honey, just the fact that you want me to support you here...Oh, my God! Are you Christian Sanders?He's really amazing.",Rachel,80.0,surprise
14292,0.0,TRAIN_0798,A surprise party?,Phoebe,81.0,surprise
14293,0.0,TRAIN_0798,What do you mean a surprise party?,Phoebe,81.0,surprise
14294,0.0,TRAIN_0807,I think I was second to last.,Phoebe,81.0,surprise
14295,0.0,TRAIN_0807,I think I'm second from last place.,Phoebe,81.0,surprise
14296,0.0,TRAIN_0837,I thought I didn't smoke.,Nancy,86.0,surprise
14297,0.0,TRAIN_0840,"And I thought, ""They're crazy!""",Rachel,86.0,surprise
14298,0.0,TRAIN_0840,"And actually, I thought to myself. ""Wow, they're crazy!""",Rachel,86.0,surprise
14299,0.0,TRAIN_0869,what?,Chandler,89.0,surprise
14300,0.0,TRAIN_0874,What's this?,Phoebe,90.0,surprise
14301,0.0,TRAIN_0881,"Hey, you guys! Look at this! Look at this baby and dig a hole in me!",Joey,93.0,surprise
14302,0.0,TRAIN_0881,"Hey, guys! Look at this! Look at this baby, dig a hole in me!",Joey,93.0,surprise
14303,0.0,TRAIN_0883,No! No! My hole!,Joey,93.0,surprise
14304,0.0,TRAIN_0883,Oh no! No! My hole!,Joey,93.0,surprise
14305,0.0,TRAIN_0885,What? What? What is it?!,Joey,93.0,surprise
14306,0.0,TRAIN_0885,What? What? What?,Joey,93.0,surprise
14307,0.0,TRAIN_0903,What should I do?,Joey,95.0,surprise
14308,0.0,TRAIN_0903,"Oh, my God!",Joey,95.0,surprise
14309,0.0,TRAIN_0908,what?,Rachel,95.0,surprise
14310,0.0,TRAIN_0909,What are you talking about?,Rachel,95.0,surprise
14311,0.0,TRAIN_0914,what?,Rachel,95.0,surprise
14312,0.0,TRAIN_0958,"So, what is that?!",Ross,101.0,surprise
14313,0.0,TRAIN_0958,"Then, what is that?",Ross,101.0,surprise
14314,0.0,TRAIN_0964,truly?,Kristen,103.0,surprise
14315,0.0,TRAIN_0970,"So? Congratulations, both of you.I didn't even know I was married.",Janice,104.0,surprise
14316,0.0,TRAIN_0970,Congratulations. I didn't know you were married,Janice,104.0,surprise
14317,0.0,TRAIN_0973,What?,Janice,105.0,surprise
14318,0.0,TRAIN_0973,Excuse me?,Janice,105.0,surprise
14319,0.0,TRAIN_0975,Why? Why?,Janice,106.0,surprise
14320,0.0,TRAIN_1015,I have to! How are you?,Phoebe,109.0,surprise
14321,0.0,TRAIN_1019,Really?,Phoebe,110.0,surprise
14322,0.0,TRAIN_1019,You?,Phoebe,110.0,surprise
14323,0.0,TRAIN_1020,"No? Well, that's the difference between a professional and an amateur.",Monica,110.0,surprise
14324,0.0,TRAIN_1020,"Well, that's the difference between a professional and a normal person, isn't it?",Monica,110.0,surprise
14325,0.0,TRAIN_1028,When? Today? Not much.,Joey,111.0,surprise
14326,0.0,TRAIN_1028,When? Today? Not a lot.,Joey,111.0,surprise
14327,0.0,TRAIN_1032,What happened?,Chandler,111.0,surprise
14328,0.0,TRAIN_1032,Is that what happened to you?,Chandler,111.0,surprise
14329,0.0,TRAIN_1034,"So, what did you do?",Chandler,111.0,surprise
14330,0.0,TRAIN_1034,So what happened to you?,Chandler,111.0,surprise
14331,0.0,TRAIN_1040,"Hey, how old are you really?!",Joey,111.0,surprise
14332,0.0,TRAIN_1042,Did they know that?,Ross,112.0,surprise
14333,0.0,TRAIN_1042,And they knew that?,Ross,112.0,surprise
14334,0.0,TRAIN_1043,"Now, Ross, what is this really about?",Phoebe,112.0,surprise
14335,0.0,TRAIN_1043,"All right, Ross, what's really going on here?",Phoebe,112.0,surprise
14336,0.0,TRAIN_1059,It says there's a place where you can rent a video from the museum!,Chandler,114.0,surprise
14337,0.0,TRAIN_1059,It says here that there is a place where you can rent videos from all museums!,Chandler,114.0,surprise
14338,0.0,TRAIN_1069,Hey! Don't go back there!,Jester,115.0,surprise
14339,0.0,TRAIN_1069,Hey! You can't go back there!,Jester,115.0,surprise
14340,0.0,TRAIN_1070,"Oh, my God.",Janice,115.0,surprise
14341,0.0,TRAIN_1074,"Wow, honey, you really like cosmic things, don't you?",Ross,116.0,surprise
14342,0.0,TRAIN_1074,"Wow, you really like this kind of cosmic thing, huh?",Ross,116.0,surprise
14343,0.0,TRAIN_1084,And now I want the money back.,Ross,118.0,surprise
14344,0.0,TRAIN_1096,What are you talking about? She obviously lives on the second floor of the seventh apartment from the left!,Monica,119.0,surprise
14345,0.0,TRAIN_1096,"What are you talking about? She definitely lives on the second floor, the seventh apartment on the left!",Monica,119.0,surprise
14346,0.0,TRAIN_1104,Why? Does it say the answer?,Rachel,120.0,surprise
14347,0.0,TRAIN_1104,Why? Is the answer written there?,Rachel,120.0,surprise
14348,0.0,TRAIN_1123,"And I just realized, last year only Richard and Julio were dating.",Monica,122.0,surprise
14349,0.0,TRAIN_1123,"I found out last year that I had dated two men, Richard and Julio.",Monica,122.0,surprise
14350,0.0,TRAIN_1139,I think I read it somewhere!,Chandler,123.0,surprise
14351,0.0,TRAIN_1139,I think I read that somewhere!,Chandler,123.0,surprise
14352,0.0,TRAIN_1151,"All right, what do we have here? A rock?",Chandler,124.0,surprise
14353,0.0,TRAIN_1151,"Okay, what's here? Rock?",Chandler,124.0,surprise
14354,0.0,TRAIN_1157,"Uh, you're saying this isn't",Joey,124.0,surprise
14355,0.0,TRAIN_1157,"Oh, do you mean you're not completely satisfied with this?",Joey,124.0,surprise
14356,0.0,TRAIN_1170,Carol and your son!,Emily,125.0,surprise
14357,0.0,TRAIN_1170,That's Carol with your son!,Emily,125.0,surprise
14358,0.0,TRAIN_1205,Really. What is it?,Kate,129.0,surprise
14359,0.0,TRAIN_1205,Really. What's that?,Kate,129.0,surprise
14360,0.0,TRAIN_1210,Why post?,Kate,129.0,surprise
14361,0.0,TRAIN_1210,Why Post?,Kate,129.0,surprise
14362,0.0,TRAIN_1211,"Oh, didn't you see the mail?",Joey,129.0,surprise
14363,0.0,TRAIN_1211,"Oh, didn't you see the post?",Joey,129.0,surprise
14364,0.0,TRAIN_1225,Really? I need some money,Joey,130.0,surprise
14365,0.0,TRAIN_1225,Really? I spent some money.,Joey,130.0,surprise
14366,0.0,TRAIN_1230,Is that so?,Rachel,130.0,surprise
14367,0.0,TRAIN_1235,No! I'm sorry. I thought you were just a person. Hello!,Rachel,132.0,surprise
14368,0.0,TRAIN_1235,"No! I'm sorry, I just thought it was someone else. Hello!",Rachel,132.0,surprise
14369,0.0,TRAIN_1238,Are you okay with the rack okay?,Mark,132.0,surprise
14370,0.0,TRAIN_1238,"Rachel, are you okay?",Mark,132.0,surprise
14371,0.0,TRAIN_1258,oh!,Joey,136.0,surprise
14372,0.0,TRAIN_1258,Wow.,Joey,136.0,surprise
14373,0.0,TRAIN_1273,My turn? What are you talking about?,Monica,138.0,surprise
14374,0.0,TRAIN_1273,My turn? What... What are you talking about?,Monica,138.0,surprise
14375,0.0,TRAIN_1275,What?,Monica,138.0,surprise
14376,0.0,TRAIN_1275,Excuse me?,Monica,138.0,surprise
14377,0.0,TRAIN_1282,What?,Rachel,138.0,surprise
14378,0.0,TRAIN_1282,Excuse me?,Rachel,138.0,surprise
14379,0.0,TRAIN_1285,Me and Chandler?,Monica,138.0,surprise
14380,0.0,TRAIN_1290,An exam?,All,139.0,surprise
14381,0.0,TRAIN_1290,Test?!!,All,139.0,surprise
14382,0.0,TRAIN_1294,"Someone went to college. Wow, what is it? Sorry.",Phoebe,140.0,surprise
14383,0.0,TRAIN_1294,Someone went to college. Wow. What is it? I'm sorry.,Phoebe,140.0,surprise
14384,0.0,TRAIN_1314,truly?,Tag,144.0,surprise
14385,0.0,TRAIN_1316,"Oh, Daniel! I didn't know there was a machine... Call me when you have a chance. Good-bye. Oh, God!",Chandler,145.0,surprise
14386,0.0,TRAIN_1316,"Oh, Daniel! I didn't expect a machine. Call me if you have a chance. Bye! Oh my gosh!",Chandler,145.0,surprise
14387,0.0,TRAIN_1323,"Look! He's doing it again, a man with a telescope!",Monica,145.0,surprise
14388,0.0,TRAIN_1323,Look! The man holding the telescope is doing it again!,Monica,145.0,surprise
14389,0.0,TRAIN_1332,Are you cooking naked?,Phoebe,145.0,surprise
14390,0.0,TRAIN_1334,Why are you looking at me? I didn't know.,Chandler,145.0,surprise
14391,0.0,TRAIN_1354,So what are you talking about here? Do I have to shave and go get some wine?,Ross,147.0,surprise
14392,0.0,TRAIN_1354,So what are you saying here? I need to shave again. I need to get some wine. What?,Ross,147.0,surprise
14393,0.0,TRAIN_1356,"Basically, this is the first time she has seen your underwear.Do you want me to get dirty?",Chandler,147.0,surprise
14394,0.0,TRAIN_1356,It's basically the first time she's seen your underwear. You want to be dirty?,Chandler,147.0,surprise
14395,0.0,TRAIN_1365,Do you know that?,Joey,148.0,surprise
14396,0.0,TRAIN_1365,Did you know?,Joey,148.0,surprise
14397,0.0,TRAIN_1373,Why are you moving?,Joey,148.0,surprise
14398,0.0,TRAIN_1393,"What, that's why we've been married forever!",Rachel,151.0,surprise
14399,0.0,TRAIN_1393,So we're only going to get married for the rest of our lives?!,Rachel,151.0,surprise
14400,0.0,TRAIN_1404,"Oh, my God!",Monica,152.0,surprise
14401,0.0,TRAIN_1410,Did you really break your watch?,Monica,152.0,surprise
14402,0.0,TRAIN_1410,Did you really break her watch?,Monica,152.0,surprise
14403,0.0,TRAIN_1430,What's wrong?,Mark,154.0,surprise
14404,0.0,TRAIN_1432,rough bark,Rachel,154.0,surprise
14405,0.0,TRAIN_1441,Wow! Um... How are you?,Ross,155.0,surprise
14406,0.0,TRAIN_1441,Wow! How are you?,Ross,155.0,surprise
14407,0.0,TRAIN_1444,"Oh, that's true. Of course!",Mona,155.0,surprise
14408,0.0,TRAIN_1444,Really? Of course!,Mona,155.0,surprise
14409,0.0,TRAIN_1451,"What? Wait a minute! Phoebe, how do you even know who your father is?",Rachel,156.0,surprise
14410,0.0,TRAIN_1451,"What? Hold on! Phoebe, how do you know who your dad is?",Rachel,156.0,surprise
14411,0.0,TRAIN_1454,"Oh, my God. Oh, is he in now?",Rachel,156.0,surprise
14412,0.0,TRAIN_1454,"Oh, my God. Oh, are you over there?",Rachel,156.0,surprise
14413,0.0,TRAIN_1457,Really? Really?,Phoebe,156.0,surprise
14414,0.0,TRAIN_1467,Come here!,Mr. Geller,158.0,surprise
14415,0.0,TRAIN_1467,Cheer up!,Mr. Geller,158.0,surprise
14416,0.0,TRAIN_1469,"Well, I'm peeping. Oh, my God!",Mr. Geller,158.0,surprise
14417,0.0,TRAIN_1472,What?,Rachel,159.0,surprise
14418,0.0,TRAIN_1472,Excuse me?,Rachel,159.0,surprise
14419,0.0,TRAIN_1504,Don't you trust him?,Chandler,161.0,surprise
14420,0.0,TRAIN_1509,Do you have it's,Joey,163.0,surprise
14421,0.0,TRAIN_1509,Do you have one?,Joey,163.0,surprise
14422,0.0,TRAIN_1511,R-R-Richard said he wanted to marry you?! And Chandler tells you how much he hates marriage?,Joey,163.0,surprise
14423,0.0,TRAIN_1511,Did R-R-R-Richard say he wanted to marry you?! And it tells you how much Chandler hates marriage?!,Joey,163.0,surprise
14424,0.0,TRAIN_1514,I just told you he hates marriage!,Monica,163.0,surprise
14425,0.0,TRAIN_1514,I told you he didn't like marriage!,Monica,163.0,surprise
14426,0.0,TRAIN_1520,You did! I always thought you thought I was Monica's freak brother,Ross,164.0,surprise
14427,0.0,TRAIN_1520,Really! Oh... I always thought you thought I was Monica's freak brother.,Ross,164.0,surprise
14428,0.0,TRAIN_1531,Television appears out of nowhere! That's my dream! How could you afford this?,Joey,165.0,surprise
14429,0.0,TRAIN_1531,"A TV that seems to have appeared somewhere! That's my dream! Oh, my God. How did you buy this?",Joey,165.0,surprise
14430,0.0,TRAIN_1552,Wow! She's good.,Joey,167.0,surprise
14431,0.0,TRAIN_1570,What?! What else did you say?,Rachel,168.0,surprise
14432,0.0,TRAIN_1582,"Oh, my God! What are you doing?",Monica,170.0,surprise
14433,0.0,TRAIN_1582,Oh my God! What are you doing?,Monica,170.0,surprise
14434,0.0,TRAIN_1585,"Wow, oh! Can you just give me some lemonade?",Joey,170.0,surprise
14435,0.0,TRAIN_1585,Oh my gosh! Can you give me some lemonade?,Joey,170.0,surprise
14436,0.0,TRAIN_1589,"Well, normally... Yeah!",Joey,170.0,surprise
14437,0.0,TRAIN_1589,Usually... Yay!,Joey,170.0,surprise
14438,0.0,TRAIN_1598,"Oh, my God!",Rachel,171.0,surprise
14439,0.0,TRAIN_1598,Oh!!!,Rachel,171.0,surprise
14440,0.0,TRAIN_1600,"Oh, look at this little cat!",Rachel,171.0,surprise
14441,0.0,TRAIN_1601,What? Oh!,Ross,171.0,surprise
14442,0.0,TRAIN_1601,What's this?,Ross,171.0,surprise
14443,0.0,TRAIN_1612,What?,Joey,173.0,surprise
14444,0.0,TRAIN_1612,Excuse me?,Joey,173.0,surprise
14445,0.0,TRAIN_1618,Really?For me...,Joey,173.0,surprise
14446,0.0,TRAIN_1618,Really? I don't know.,Joey,173.0,surprise
14447,0.0,TRAIN_1628,What kind of musician are you?,Monica,174.0,surprise
14448,0.0,TRAIN_1628,What kind of music?,Monica,174.0,surprise
14449,0.0,TRAIN_1633,"Wait, Chandler, is this what you eat for Thanksgiving dinner?",Rachel,175.0,surprise
14450,0.0,TRAIN_1633,"Wait, Chandler, is this for Thanksgiving dinner?",Rachel,175.0,surprise
14451,0.0,TRAIN_1639,"Oh, my God.",Rachel,175.0,surprise
14452,0.0,TRAIN_1639,Oh my God.,Rachel,175.0,surprise
14453,0.0,TRAIN_1641,"Excuse me, who is this naked man?",Rachel,176.0,surprise
14454,0.0,TRAIN_1641,"Hey, who's this naked little man?",Rachel,176.0,surprise
14455,0.0,TRAIN_1643,"Wow, look at the small one.",Rachel,176.0,surprise
14456,0.0,TRAIN_1643,"Oh, look at this little thing.",Rachel,176.0,surprise
14457,0.0,TRAIN_1644,Who are they?,Chandler,176.0,surprise
14458,0.0,TRAIN_1645,I got him.,Ross,176.0,surprise
14459,0.0,TRAIN_1647,"Wow, Monica, you look just like your grandmother. How old was she?",Rachel,176.0,surprise
14460,0.0,TRAIN_1647,"Wow, Monica, you look just like Grandma. How old was she there?",Rachel,176.0,surprise
14461,0.0,TRAIN_1664,what.,Joey,178.0,surprise
14462,0.0,TRAIN_1664,What's going on?,Joey,178.0,surprise
14463,0.0,TRAIN_1688,"It's really weird. Did you hear that -- Mother of God, that's true!",Chandler,180.0,surprise
14464,0.0,TRAIN_1688,"the strangest thing Did I hear that?God's mother, I'm telling you!",Chandler,180.0,surprise
14465,0.0,TRAIN_1689,Chandler Bin!,Janice,180.0,surprise
14466,0.0,TRAIN_1690,Woman's name. Jane's nickname.,Joey,180.0,surprise
14467,0.0,TRAIN_1693,"Janice, I didn't even know you were pregnant! Who doesn't know the essence of what you stole?",Chandler,180.0,surprise
14468,0.0,TRAIN_1693,"Janice, I didn't even know you were pregnant! Who doesn't even know that you stole it?",Chandler,180.0,surprise
14469,0.0,TRAIN_1695,What?,Chandler,180.0,surprise
14470,0.0,TRAIN_1695,Excuse me?,Chandler,180.0,surprise
14471,0.0,TRAIN_1701,Really? Really? There's no one here?,Joey,181.0,surprise
14472,0.0,TRAIN_1701,Really? Really? Is there no one at home?,Joey,181.0,surprise
14473,0.0,TRAIN_1750,Are you having a party tonight?,Rachel,184.0,surprise
14474,0.0,TRAIN_1750,You're having a party tonight?,Rachel,184.0,surprise
14475,0.0,TRAIN_1754,Do you do that every year?,Rachel,184.0,surprise
14476,0.0,TRAIN_1754,Every year?,Rachel,184.0,surprise
14477,0.0,TRAIN_1761,Whose is this?,Rachel,185.0,surprise
14478,0.0,TRAIN_1763,"Oh, my God. He remembered.",Rachel,185.0,surprise
14479,0.0,TRAIN_1763,Oh... Oh my god. He remembered.,Rachel,185.0,surprise
14480,0.0,TRAIN_1765,It was like a few months ago.,Rachel,185.0,surprise
14481,0.0,TRAIN_1765,It was months ago.,Rachel,185.0,surprise
14482,0.0,TRAIN_1767,Ah!,Rachel,185.0,surprise
14483,0.0,TRAIN_1768,I can't believe he remembers!,Rachel,185.0,surprise
14484,0.0,TRAIN_1769,"Oh, it's so pretty. This must have cost a great fortune.",Phoebe,185.0,surprise
14485,0.0,TRAIN_1769,"Oh, it's so pretty. This must have cost him a lot of money.",Phoebe,185.0,surprise
14486,0.0,TRAIN_1774,"Oh, my God.",Rachel,185.0,surprise
14487,0.0,TRAIN_1780,"Okay, what should I do?",Phoebe,186.0,surprise
