,ID,Utterance,Speaker,Dialogue_ID,Target
0,TRAIN_4509,I found a fire alarm in the trash can,The Fireman,482,anger
0,TRAIN_4514,"All right, do you have a search warrant? Because the last time I checked, this was still America!",Phoebe,482,anger
0,TRAIN_4514,"OKDoyou — OK, do you have a search warrant? The last thing I checked was that it was still America!",Phoebe,482,anger
0,TRAIN_4516,OK! But please... Please tell me how I can prevent them from exploding!,Phoebe,482,anger
0,TRAIN_4516,"All right, but please... Tell me how to stop them from exploding.",Phoebe,482,anger
0,TRAIN_4526,"Damn it, Ring!",Chandler,483,anger
0,TRAIN_4531,"I turned it off. Mom, I turned it off!",Chandler,483,anger
0,TRAIN_4533,"Listen, listen, I went across the street and talked to the gatekeeper. I found out the name of the beeper! Can I use the phone?",Joey,483,anger
0,TRAIN_4533,"Hey, so listen, I crossed the street and talked to the doorman -- I know the peeper's name! May I use the phone?",Joey,483,anger
0,TRAIN_4534,Ugh!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,Joey,483,anger
0,TRAIN_4534,Yes!!!!,Joey,483,anger
0,TRAIN_4555,This is annoying!,Joey,486,anger
0,TRAIN_4555,This is the worst!,Joey,486,anger
0,TRAIN_4557,And it won't matter.,Joey,486,anger
0,TRAIN_4557,And that's not the problem.,Joey,486,anger
0,TRAIN_4558,Now I have to be careful?,Joey,486,anger
0,TRAIN_4558,Do I have to be careful next time?,Joey,486,anger
0,TRAIN_4595,You can't do it!,Rachel,493,anger
0,TRAIN_4595,No No!,Rachel,493,anger
0,TRAIN_4599,Then why do you answer? At least do you know which route we're taking?,Phoebe,495,anger
0,TRAIN_4599,But why are you answering? At least you know which route we're taking?,Phoebe,495,anger
0,TRAIN_4607,Who is it?,Monica,496,anger
0,TRAIN_4610,"No! No, I'm not getting in the car with Ross. We have to live here!",Rachel,496,anger
0,TRAIN_4610,"No! No, I'm not going to ride with Ross.You can live here!",Rachel,496,anger
0,TRAIN_4612,"No, I'm not going to ride with him. You'll have to think about something else.",Rachel,496,anger
0,TRAIN_4612,"No, you guys, I'm not going to get in the car with him, but you guys are going to do something else.",Rachel,496,anger
0,TRAIN_4616,"Yeah, you're wrong! Yeah, you're wrong.",Chandler,497,anger
0,TRAIN_4616,"Yeah, well, you're wrong! Well, you're wrong.",Chandler,497,anger
0,TRAIN_4623,"This picture doesn't say, ""Geller and Bin are getting married,"" or ""Local women save drowning fools!""",Monica,498,anger
0,TRAIN_4623,"I mean, this picture says, ""A local woman saves a drowning fool!""It's not that I have to say, ""Geller and Bing are getting married.""",Monica,498,anger
0,TRAIN_4624,Look at this!,Monica,498,anger
0,TRAIN_4625,Don't laugh at him!,Monica,498,anger
0,TRAIN_4674,Okay! It's 4. Where's the other one?,Chandler,503,anger
0,TRAIN_4674,Good! 4 points! And the other one?,Chandler,503,anger
0,TRAIN_4676,"Don't move! Okay, look over there.I'll look over here!",Monica,503,anger
0,TRAIN_4676,"Nobody move! All right, you look over there. I'll look this way!",Monica,503,anger
0,TRAIN_4693,I'm afraid I'm going to run away?!,Joey,504,anger
0,TRAIN_4693,Are you afraid you're going to run out?,Joey,504,anger
0,TRAIN_4694,Cut me a real slice!,Joey,504,anger
0,TRAIN_4694,Please cut it for me!,Joey,504,anger
0,TRAIN_4707,"Phoebe, I told you it was urgent!",Ross,505,anger
0,TRAIN_4709,Do I know a classroom full of students?,Ross,505,anger
0,TRAIN_4709,Did you know that my classroom is full of students?,Ross,505,anger
0,TRAIN_4727,Can't I handle it?,Monica,507,anger
0,TRAIN_4740,rough bark,Joey,508,anger
0,TRAIN_4758,"Well, soup. I mean noodle soup. The soup!",Joey,508,anger
0,TRAIN_4758,Hmm. Soup. It's noodle soup. You mean soup!,Joey,508,anger
0,TRAIN_4759,"quick, promptly",Raymond,508,anger
0,TRAIN_4759,Come on!!!!!,Raymond,508,anger
0,TRAIN_4760,You know what? Let's move on.,The Casting Director,508,anger
0,TRAIN_4760,You know what? We have to move on.,The Casting Director,508,anger
0,TRAIN_4761,"No! No! I can do it one more time! See? Look at this! Well, noodles. Damn it!",Joey,508,anger
0,TRAIN_4761,"No! No! I can do it again!Look! Look! Um, noodle soup. Damn it!",Joey,508,anger
0,TRAIN_4766,"That's not true! Ross, they're just saving them for important people!! What if I were the president?",Rachel,509,anger
0,TRAIN_4766,"No!! Ross, I'm just saving it for my loved ones!! Got it?! What if I were the president?!",Rachel,509,anger
0,TRAIN_4772,I must say I really don't like the way you talk.,Rachel,509,anger
0,TRAIN_4772,I have to say that I really don't care about your tone.,Rachel,509,anger
0,TRAIN_4773,"And this is not the only hospital in the city, and we have no problem. Wow!",Rachel,509,anger
0,TRAIN_4773,"And this is not the only hospital in this city, and it's not a problem for us. Whoa!",Rachel,509,anger
0,TRAIN_4800,And do you remember going into my handbag and stealing the phone?,Rachel,512,anger
0,TRAIN_4800,And you remember going into my handbag and stealing my phone?,Rachel,512,anger
0,TRAIN_4803,It's not!,Phoebe,512,anger
0,TRAIN_4803,"No, I didn't!",Phoebe,512,anger
0,TRAIN_4804,No? Does that mean it won't ring if I call you?,Rachel,512,anger
0,TRAIN_4804,No? Does that mean it doesn't ring even if I call you?,Rachel,512,anger
0,TRAIN_4810,I don't know the tag! How do you make a phone call with your sexual organs? Okay? It's not the perfect world! Just go.,Rachel,513,anger
0,TRAIN_4810,"I don't know TAG! How can the genitals call? This is not the perfect world! Just go, please.",Rachel,513,anger
0,TRAIN_4811,That's wonderful.,Tag,513,anger
0,TRAIN_4811,OK.,Tag,513,anger
0,TRAIN_4827,"Yes, it's 10 blocks below. We have five minutes left.",Chandler,516,anger
0,TRAIN_4827,"All right, 10 blocks down. There are five left.",Chandler,516,anger
0,TRAIN_4833,Come closer!,Phoebe,517,anger
0,TRAIN_4833,Come more!,Phoebe,517,anger
0,TRAIN_4840,Happy?! Is that what I'm supposed to be? Are you happy?,Kate,518,anger
0,TRAIN_4840,Happy?! Is that what I'm big about? Are you happy?,Kate,518,anger
0,TRAIN_4841,Then why don't you tell me who I should be!,Joey,518,anger
0,TRAIN_4841,"Well, why don't you tell me what you're supposed to be!",Joey,518,anger
0,TRAIN_4843,Because I can never find out!,Joey,518,anger
0,TRAIN_4843,Because I really don't understand that!,Joey,518,anger
0,TRAIN_4864,"Yes, we both auditioned for the role, but in the end, they liked the silly gay stuff and cast him.",Joey,521,anger
0,TRAIN_4864,"Yeah, we both auditioned for the role and, uh, it turns out, they liked the stupid gay guy and cast him.",Joey,521,anger
0,TRAIN_4881,"Wait, oh, hey, oh, now he knows, I don't know!",Ross,523,anger
0,TRAIN_4881,"Wait, oh, hey, oh, now he knows, and I don't!",Ross,523,anger
0,TRAIN_4887,There you go!,Phoebe,523,anger
0,TRAIN_4887,Good!,Phoebe,523,anger
0,TRAIN_4896,"Well, he took action on me.",Phoebe,523,anger
0,TRAIN_4910,"Leave the old behind, that's very old-fashioned.",Phoebe,524,anger
0,TRAIN_4910,"Leave the old one behind, it's too ageist.",Phoebe,524,anger
0,TRAIN_4941,It's laminated!,Isabella,526,anger
0,TRAIN_4941,Laminated!,Isabella,526,anger
0,TRAIN_4946,"Get out of here, you monster! Go! Go!",Phoebe,527,anger
0,TRAIN_4946,"Get out of here, you lurker! Come on! Come on!",Phoebe,527,anger
0,TRAIN_4959,"Yeah, I just don't want us to get married! I want us to spend it like a break!",Rachel,528,anger
0,TRAIN_4959,"Yeah. Oh, I wish we could get married a little more, ahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh Well, I just want to be like we're taking a break!",Rachel,528,anger
0,TRAIN_4960,Ross! I think she's trying to make something happen with you to get back at me!,Rachel,529,anger
0,TRAIN_4960,Ross! I think she's trying to get something up with you to get back at me!,Rachel,529,anger
0,TRAIN_4963,"Ross, I'm telling you she's using you to get back at me!",Rachel,529,anger
0,TRAIN_4975,It's from your refrigerator,Phoebe,530,anger
0,TRAIN_4975,I took this picture from your refrigerator.,Phoebe,530,anger
0,TRAIN_4976,"All right, because I know this is my father.",Phoebe,530,anger
0,TRAIN_4976,Because I know this is my father.,Phoebe,530,anger
0,TRAIN_4977,"Yes, this is Frank Buffy, and you're standing right next to him.",Phoebe,530,anger
0,TRAIN_4977,"Yes, this is Frank Buffay and you're standing right next to him.",Phoebe,530,anger
0,TRAIN_4978,You have the right to know where you come from.,Phoebe,530,anger
0,TRAIN_4978,I deserve to know where I'm from,Phoebe,530,anger
0,TRAIN_4979,Do you understand?,Phoebe,530,anger
0,TRAIN_4979,Do you get it?,Phoebe,530,anger
0,TRAIN_4980,"So if you can help me find my father, you should!",Phoebe,530,anger
0,TRAIN_4981,Otherwise you're mean!,Phoebe,530,anger
0,TRAIN_4981,"Otherwise, you're just mean!",Phoebe,530,anger
0,TRAIN_4982,So tell me the truth!,Phoebe,530,anger
0,TRAIN_5004,"Okay, I tried to make a good first impression",Ross,531,anger
0,TRAIN_5004,I was just trying to make a good first impression.,Ross,531,anger
0,TRAIN_5008,Ross!! Are you crazy?! I,Rachel,531,anger
0,TRAIN_5008,Ross! Are you crazy? All right.,Rachel,531,anger
0,TRAIN_5017,Are you telling me now that you can't see her??,Joey,532,anger
0,TRAIN_5017,Are you saying I can't see her?,Joey,532,anger
0,TRAIN_5023,"Well, that's interesting. Now there is an obstacle. Sexy nanny and me fighting against the world. This is the kind of thing where great novels are made.",Joey,532,anger
0,TRAIN_5023,Yeah. It's fun. I have a disability now. Hot Nanny and I are against the world. This is the material of a great novel.,Joey,532,anger
0,TRAIN_5042,"I have a question, why do I have to wait an hour and a half if I call a computer support phone?",Hoshi,535,anger
0,TRAIN_5042,"I'd like to ask you something, but why do I have to wait an hour and a half when I call your computer support?",Hoshi,535,anger
0,TRAIN_5063,"Oh, please, you can dance with my partner. She's so, um, so soft!",Joey,537,anger
0,TRAIN_5063,"Oh, my God, you can dance with my partner, she's really, really mellow!",Joey,537,anger
0,TRAIN_5065,"Ross, forget it! It's not like she hates you.",Rachel,538,anger
0,TRAIN_5065,"Ross, be careful! It's not that she hates you.",Rachel,538,anger
0,TRAIN_5068,Yeah. Do you know what's not like that? The twins!,Ross,538,anger
0,TRAIN_5068,You know what's unique? The twins!,Ross,538,anger
0,TRAIN_5108,"Oh, some stupid customer put a suggestion in the suggestion box.",Monica,542,anger
0,TRAIN_5108,"Oh, some stupid customer put the recommendation in the recommended box.",Monica,542,anger
0,TRAIN_5116,Sit down!,Rachel,543,anger
0,TRAIN_5128,"What, Phoebe, did you whip potatoes? Ross needs a lump!",Monica,545,anger
0,TRAIN_5128,"What, Phoebe, did you whip the potatoes? Ross needs a lump!",Monica,545,anger
0,TRAIN_5139,There's almost nothing.,Phoebe,545,anger
0,TRAIN_5139,It's almost none.,Phoebe,545,anger
0,TRAIN_5150,"OK, does anyone think it's me?",Monica,546,anger
0,TRAIN_5150,Does anyone think it's me?,Monica,546,anger
0,TRAIN_5151,Everyone! There were some empty yogurt containers after class. Let's not let that happen again!,Teacher,546,anger
0,TRAIN_5151,"Everyone! After class last time, empty yogurt containers were all over. Let that never happen again!",Teacher,546,anger
0,TRAIN_5154,"I see, I don't understand this!",Monica,546,anger
0,TRAIN_5154,"All right, I don't understand!",Monica,546,anger
0,TRAIN_5169,Hey! Do you remember when I had cornea?,Chandler,548,anger
0,TRAIN_5169,Hey! Do you remember when I ate cornea?,Chandler,548,anger
0,TRAIN_5172,"The wall is quite thin, everyone!",Ross,548,anger
0,TRAIN_5172,"The walls are pretty thin, everyone!",Ross,548,anger
0,TRAIN_5219,"Really, do you think so? I...",Director,553,anger
0,TRAIN_5219,Do you really think so? I...,Director,553,anger
0,TRAIN_5220,Why didn't you come home yet?,Rachel,554,anger
0,TRAIN_5220,Why aren't you home yet?,Rachel,554,anger
0,TRAIN_5221,Is there anyone?,Monica,554,anger
0,TRAIN_5235,You fool!,Elizabeth,555,anger
0,TRAIN_5235,You're terrible!!,Elizabeth,555,anger
0,TRAIN_5236,What?,Ross,555,anger
0,TRAIN_5236,Excuse me?,Ross,555,anger
0,TRAIN_5237,"Okay, we're still breaking up!",Ross,555,anger
0,TRAIN_5237,"All right, there's still a break-up!",Ross,555,anger
0,TRAIN_5242,"Oh, then what? You dumped me?",Joey,556,anger
0,TRAIN_5242,Then what are you going to do? Are you going to kick me?,Joey,556,anger
0,TRAIN_5252,a flattering woman. No! You fool! No!You're a horny woman! No! You fool!,Rachel,557,anger
0,TRAIN_5252,Horny girl. No! You're a crazy girl! No! You're a total nutcase! No! You're crazy!,Rachel,557,anger
0,TRAIN_5259,Did I tell this guy I was gonna flirt?! You can't say that!,Rachel,558,anger
0,TRAIN_5259,Did you tell this guy that I was looking for an affair?! Don't say that to him!,Rachel,558,anger
0,TRAIN_5282,Hi! Were we at the same table? It's like... Appalachian cocktail,Monica,561,anger
0,TRAIN_5282,Hello! We were in the same seat? It's kind of... Appalachian cocktails.,Monica,561,anger
0,TRAIN_5346,Phoebe knows and she's just trying to surprise us! That's the only explanation!,Monica,568,anger
0,TRAIN_5346,Phoebe knows and he's trying to scare us! That's the only reason!,Monica,568,anger
0,TRAIN_5347,"All right, but how about my pinched hip and bulging biceps?She knows!",Chandler,568,anger
0,TRAIN_5347,"Sure, but do you know my pinchable bottom and bulging biceps?She knows!",Chandler,568,anger
0,TRAIN_5352,"Do you want to go right now? I'll take you right away, my friend! Do you want to go?",Monica,570,anger
0,TRAIN_5352,"Do you want to go right now? I'll take you right now, man! Do you want to go?",Monica,570,anger
0,TRAIN_5358,He really died. What I'm going to show you now is a dead fat man on a stick.,Phoebe,571,anger
0,TRAIN_5358,I told you he was dead. What we're going to do now is a dead fat man stuck in a stick.,Phoebe,571,anger
0,TRAIN_5369,He doesn't look happy.,Ross,571,anger
0,TRAIN_5371,"Look, it's never gonna get here, man!",Joey,571,anger
0,TRAIN_5371,"Hey, then you can't come this far!",Joey,571,anger
0,TRAIN_5376,Are you watching?,Evil Bitch,572,anger
0,TRAIN_5378,"Don't look at her, you idiot!",Evil Bitch,572,anger
0,TRAIN_5378,"Don't look at her, you sick fool!",Evil Bitch,572,anger
0,TRAIN_5380,I'm in labor! You punk! You like it',Evil Bitch,572,anger
0,TRAIN_5380,"She's in labor! You like to get sick, don't you?",Evil Bitch,572,anger
0,TRAIN_5382,"Look, look. That's because you look fat and weird!",Evil Bitch,572,anger
0,TRAIN_5382,See? See? Because you looked like a fat pervert!,Evil Bitch,572,anger
0,TRAIN_5389,Hey! Do you want to live to see the baby?!,Ross,572,anger
0,TRAIN_5389,You want to see the baby alive?,Ross,572,anger
0,TRAIN_5390,"Don't talk to my husband like that, you idiot!",Evil Bitch,572,anger
0,TRAIN_5390,"Don't you dare talk to my husband like that, you idiot!",Evil Bitch,572,anger
0,TRAIN_5399,It's not your job! You have it!,Ross,573,anger
0,TRAIN_5399,It's not like you! It's what you have!,Ross,573,anger
0,TRAIN_5401,"You know what? I can get out easily, but there's a chance you'll get hurt!",Ross,573,anger
0,TRAIN_5401,"You know what? I can get out of it easily, but you can be very, very hurtful!",Ross,573,anger
0,TRAIN_5436,What scary clowns came for your birthday?,Chandler,576,anger
0,TRAIN_5436,What terrible clowns came to your birthday?,Chandler,576,anger
0,TRAIN_5462,"I think the duck thinks Monica gave me trash! Well, what can I buy Monica as good as trash?",Chandler,583,anger
0,TRAIN_5462,"Oh, the duck seems to think Monica gave me garbage! Well, how can I get a Monica that's no better than garbage?",Chandler,583,anger
0,TRAIN_5501,I can't believe I did this! What an idiot!,Chandler,588,anger
0,TRAIN_5501,I can't believe I'm doing this! What a fool!,Chandler,588,anger
0,TRAIN_5506,Apparently you're not good at it!,Monica,588,anger
0,TRAIN_5506,You don't seem to be very good at it!,Monica,588,anger
0,TRAIN_5515,You don't have to worry about me!,Earl,589,anger
0,TRAIN_5515,You guys don't have to worry about me!,Earl,589,anger
0,TRAIN_5530,"No, that's... Oh, my ex-wife Whitney is there. I can't deal with her now. She's crazy!",Kyle,590,anger
0,TRAIN_5530,"No, that's... Uh, my ex-wife, Whitney, is out there. I can't deal with her now. She's crazy!",Kyle,590,anger
0,TRAIN_5544,Ross! Janice?,Rachel,592,anger
0,TRAIN_5550,He was clearly crazy.,Joey,592,anger
0,TRAIN_5550,He's obviously gone mad.,Joey,592,anger
0,TRAIN_5551,He's obviously lost his mind.,Joey,592,anger
0,TRAIN_5551,He clearly fainted.,Joey,592,anger
0,TRAIN_5554,Damn Phoebe!,Joey,592,anger
0,TRAIN_5554,"Damn it, Phoebe!",Joey,592,anger
0,TRAIN_5560,Why does this keep happening?,Robert,593,anger
0,TRAIN_5577,That child kicked me hard on the plane.,Monica,595,anger
0,TRAIN_5577,The child kicked me really hard in the plane.,Monica,595,anger
0,TRAIN_5579,I took my snack!,Monica,595,anger
0,TRAIN_5580,I'll never be interested in this again!,Chandler,595,anger
0,TRAIN_5580,I'll never tell you about this again!,Chandler,595,anger
0,TRAIN_5582,"Well, I told you not to walk. Here, there. Okay, okay.",Chandler,595,anger
0,TRAIN_5582,I told you not to walk here. Look. Okay.,Chandler,595,anger
0,TRAIN_5584,Of course! Only a fool would wear this if you didn't have a car! Right?,Joey,596,anger
0,TRAIN_5584,"Of course! Without a car, only a fool would wear this! Right?",Joey,596,anger
0,TRAIN_5590,"Oh, I think I just moved. It really pokes me.",Chandler,596,anger
0,TRAIN_5590,"Oh, I think it moved. It really stings me.",Chandler,596,anger
0,TRAIN_5592,"What?! No, no. You can't leave me here with them! We're taking care of the baby!",Phoebe,596,anger
0,TRAIN_5592,"What?! No, you can't leave me here! I'm babysitting!",Phoebe,596,anger
0,TRAIN_5594,But you can't leave me with them! We're a team! We're playing John! They're gonna triple me!,Phoebe,596,anger
0,TRAIN_5594,But you can't leave me with them! We're a team! We're playing the zone right now! They will make me a triple team!,Phoebe,596,anger
0,TRAIN_5599,This really hurts. Let's go. Let's go.,Chandler,596,anger
0,TRAIN_5599,"All right, listen, this really hurts. Let's go",Chandler,596,anger
0,TRAIN_5600,A real man wouldn't just run to the hospital! No! What can Croc do?,Phoebe,596,anger
0,TRAIN_5600,A real man wouldn't just run to the hospital! No! What should I do with Crog?,Phoebe,596,anger
0,TRAIN_5603,Don't call us that!,Rachel,596,anger
0,TRAIN_5603,Don't call me that!,Rachel,596,anger
0,TRAIN_5604,The judge didn't let me get a nullification! Now we have to divorce!! Did Posh throw up on you?,Ross,596,anger
0,TRAIN_5604,"The judge didn't mean to fire us! Well, we have to divorce!! Did the Porsche vomit on you?",Ross,596,anger
0,TRAIN_5605,Hey! It's a Porsche!,Joey,596,anger
0,TRAIN_5605,Hey! It's Porsche!,Joey,596,anger
0,TRAIN_5625,Joy!,Monica,599,anger
0,TRAIN_5627,Did you eat all the neighborhood candy?,Monica,599,anger
0,TRAIN_5627,Did you eat all the snacks in the neighborhood?!,Monica,599,anger
0,TRAIN_5628,"Yes, well, that was the plan, but when I got there, there was not much left.",Joey,599,anger
0,TRAIN_5628,"Well, yes, that was the plan. But when I arrived, there were only a few pieces left!",Joey,599,anger
0,TRAIN_5633,You stole my newspaper! It's like...,Ross,599,anger
0,TRAIN_5633,My newspaper stole my newspaper! How should I put this?,Ross,599,anger
0,TRAIN_5684,"For God's sake, will you let it go? Rachel isn't here!",Man,605,anger
0,TRAIN_5684,"Please, can you just let it go? Rachel's not here!",Man,605,anger
0,TRAIN_5706,"I'm sick and tired of your cancer, emphysema and heart disease.",Chandler,607,anger
0,TRAIN_5706,"Hey, guys, I've had enough of your cancer, emphysema, heart disease.",Chandler,607,anger
0,TRAIN_5760,I wrote it on the board and then walked around New York City looking for you!,Chandler,612,anger
0,TRAIN_5760,I went around New York looking for you!,Chandler,612,anger
0,TRAIN_5773,"I've been trying to understand recipes for the last two days, but I can't believe they've always been in my cupboard!",Monica,613,anger
0,TRAIN_5773,I spent the last two days trying to figure out the recipe and I can't believe it was in my cupboard the whole time!,Monica,613,anger
0,TRAIN_5774,I know! This is why you're burning in hell!,Phoebe,613,anger
0,TRAIN_5774,I know! That's why you're burning in hell!,Phoebe,613,anger
0,TRAIN_5799,"Oh, stop it! Stop it!",All,615,anger
0,TRAIN_5799,"Oh, hey, don't do that! Knock it off!",All,615,anger
0,TRAIN_5801,"Hey, this isn't fair!",Chandler,615,anger
0,TRAIN_5803,That's why there's a flaw!,Chandler,615,anger
0,TRAIN_5804,I'm in trouble!,Chandler,615,anger
0,TRAIN_5805,Like Joey's constant knuckles aren't annoying?,Chandler,615,anger
0,TRAIN_5805,So Joey's constant knuckle cracking won't bother you?,Chandler,615,anger
0,TRAIN_5806,"And Ross, because you pronounced each word too many times?",Chandler,615,anger
0,TRAIN_5806,So Ross overpronounces each word?,Chandler,615,anger
0,TRAIN_5807,"And Monica, you snort when you laugh?",Chandler,615,anger
0,TRAIN_5807,Monica snorted when she laughed?,Chandler,615,anger
0,TRAIN_5809,"...I accept all those shortcomings, but why don't you accept me for this?",Chandler,615,anger
0,TRAIN_5809,Why can't you accept me when I admit all the flaws?,Chandler,615,anger
0,TRAIN_5810,... Does the knuckle sound bother everyone?,Joey,615,anger
0,TRAIN_5810,Does the knuckles bother everyone?,Joey,615,anger
0,TRAIN_5814,"Oh, ""You, you""?",Joey,615,anger
0,TRAIN_5814,"Oh, really?",Joey,615,anger
0,TRAIN_5818,"Oh-ho-hoo-hoo. Hair comes out, gloves get stuck.",Rachel,615,anger
0,TRAIN_5818,"Oh, my. My hair is growing and my gloves are on.",Rachel,615,anger
0,TRAIN_5830,"Yeah, oh, your mother probably won't kill herself, you know?",Phoebe,617,anger
0,TRAIN_5830,"Yeah, well, I was like, ""Your mother won'tell me.",Phoebe,617,anger
0,TRAIN_5831,"I'm sorry, but I'm not pinning all my hopes on ""Maybe!"" that Rachel and I are living together.",Phoebe,617,anger
0,TRAIN_5831,"I'm sorry, but I'm not expecting Rachel and I to live together.""Perhaps!""",Phoebe,617,anger
0,TRAIN_5850,They're going to have a baby!,Rachel,621,anger
0,TRAIN_5850,They Have a Baby!,Rachel,621,anger
0,TRAIN_5851,It's not fair that we came first!,Rachel,621,anger
0,TRAIN_5851,It's unfair that we got here first!,Rachel,621,anger
0,TRAIN_5872,"I called the company I sent, but I don't care!",Joey,623,anger
0,TRAIN_5872,"I called the company that sent it, but they said they didn't care!",Joey,623,anger
0,TRAIN_5873,"Then I called 9-1-1, and they laughed at me.If it's not an emergency, what is it?",Joey,623,anger
0,TRAIN_5873,I called 911 and they laughed at me What if it's not an emergency?,Joey,623,anger
0,TRAIN_5901,"Oh, yes, wait a minute!",Joey,625,anger
0,TRAIN_5901,"Oh, yeah. Wait a minute!",Joey,625,anger
0,TRAIN_5903,I don't have the money to take her to such a nice place.,Joey,625,anger
0,TRAIN_5914,"Oh, don't thank me, thanks for the idiot who didn't show up. All right, I gotta go to work.",Chandler,626,anger
0,TRAIN_5914,"Oh, don't thank me, thank you to the guy who never showed up. OK. I have to go to work.",Chandler,626,anger
0,TRAIN_5976,Aren't you a fool?,Monica,632,anger
0,TRAIN_5977,You just had a baby Ross!,Monica,632,anger
0,TRAIN_5977,You just gave birth to Ross's baby!,Monica,632,anger
0,TRAIN_5978,It's... it's so inappropriate,Monica,632,anger
0,TRAIN_5978,That is very inappropriate.,Monica,632,anger
0,TRAIN_6000,Damn it!,Joey,633,anger
0,TRAIN_6001,"I will! Listen, I don't want to teach my son that anymore. Do you like it?",Ross,634,anger
0,TRAIN_6001,"I will! Don't teach my son that anymore, okay?",Ross,634,anger
0,TRAIN_6003,"OK, but when I taught him that, he called me ""Aunt Rachel.""",Rachel,634,anger
0,TRAIN_6003,"All right, but I have to know that when I taught him that he called me funny Aunt Rachel.",Rachel,634,anger
0,TRAIN_6004,"And I loved being a fun Aunt Rachel, but if that's what you want, I'll go back to being a boring and uncomfortable Aunt Rachel!",Rachel,634,anger
0,TRAIN_6004,"And I loved being a funny Aunt Rachel, but if you want I'll go back to boring and uncomfortable Aunt Rachel!",Rachel,634,anger
0,TRAIN_6008,Damn it!,Ben,634,anger
0,TRAIN_6008,That's nonsense,Ben,634,anger
0,TRAIN_6028,"Uh, actually, the flowers were sent before the actual date. strictly speaking",Ross,637,anger
0,TRAIN_6028,"Actually, I sent flowers before the actual date. So technically speaking,",Ross,637,anger
0,TRAIN_6029,"Oh, oh! So that's what happens? Yeah, I can break the rules, too!",Joey,637,anger
0,TRAIN_6029,"Oh! That's what happens, isn't it? Yes, I can break the rules, too!",Joey,637,anger
0,TRAIN_6030,Really? What are you going to do?,Ross,637,anger
0,TRAIN_6030,Oh really? What are you going to do?,Ross,637,anger
0,TRAIN_6033,"Ross, you know what? I'm not gonna let it slide!",Joey,637,anger
0,TRAIN_6033,Do you know what Ross is? I won't let you run away like this!,Joey,637,anger
0,TRAIN_6035,I'll know that one day!,Joey,637,anger
0,TRAIN_6035,"Well, we'll see!",Joey,637,anger
0,TRAIN_6096,"Didn't you hear me say, ""Dude?""!""",Chandler,644,anger
0,TRAIN_6096,"Didn't you hear me?!""",Chandler,644,anger
0,TRAIN_6101,My excuse was dark and he was a very pretty man.,Chandler,644,anger
0,TRAIN_6101,"In my defense, it was dark and he was a very pretty man.",Chandler,644,anger
0,TRAIN_6103,"Hoho, did you have to throw away your underwear again?",Chandler,644,anger
0,TRAIN_6103,"Ho-ho, did we have to throw away your underwear again?",Chandler,644,anger
0,TRAIN_6131,Assume!,Rachel,646,anger
0,TRAIN_6131,on the basis of a hypothesis,Rachel,646,anger
0,TRAIN_6142,There you go!,Rachel,646,anger
0,TRAIN_6142,Good!,Rachel,646,anger
0,TRAIN_6146,"Every five minutes, Joy throws a stick into the air, and I have to say, ""Oh, my eyes!",Monica,648,anger
0,TRAIN_6146,"Every five minutes, Joey throws a stick into the air, and I say, ""Oh, my God!",Monica,648,anger
0,TRAIN_6147,"Oh, my God, my eyes!""",Monica,648,anger
0,TRAIN_6147,"Oh, my God!""",Monica,648,anger
0,TRAIN_6148,"I mean, it's really annoying.",Monica,648,anger
0,TRAIN_6148,"No, it's really annoying.",Monica,648,anger
0,TRAIN_6175,"No, no, no! No! Why are you trying to ruin the game? Cheer up!",Joey,649,anger
0,TRAIN_6175,"No, no, he's not! No! Why are you trying to ruin the game? Come here!",Joey,649,anger
0,TRAIN_6176,Can you believe what nonsense Ross was doing?,Rachel,650,anger
0,TRAIN_6176,Can you believe how stupid Ross was?,Rachel,650,anger
0,TRAIN_6195,What are you doing here?,Monica,651,anger
0,TRAIN_6222,"Oh, that's what I' And are you kidding me?!",Monica,654,anger
0,TRAIN_6222,"Yes, I will! And, are you kidding me?!",Monica,654,anger
0,TRAIN_6270,"What are you, are you nuts?",Chandler,658,anger
0,TRAIN_6270,Are you crazy?,Chandler,658,anger
0,TRAIN_6276,"Oh, God, let's just do it! Call her! Stop trying so hard about money!",Phoebe,658,anger
0,TRAIN_6276,"Oh, God, just do it! Call me! Don't be so stupid!",Phoebe,658,anger
0,TRAIN_6310,"Instead, my parents bought me a small plastic chicken that you ride.",Paul,660,anger
0,TRAIN_6310,"Instead, my parents bought me a little plastic chicken that you would fly around.",Paul,660,anger
0,TRAIN_6322,"Please pick one.Please pick one. Here, how about that?",Joey,661,anger
0,TRAIN_6322,"Pick one, please pick one. Now, how about that?",Joey,661,anger
0,TRAIN_6329,"Oh, so forget about the birds, but the big red insects suggest a great meal!",Chandler,661,anger
0,TRAIN_6329,"Oh, forget about the birds.But the big red bug suggests a good meal!",Chandler,661,anger
0,TRAIN_6330,"All right, if you want to catch a bird, you have to catch a bird!",Joey,661,anger
0,TRAIN_6330,"All right, you want to catch a bird, catch a bird!",Joey,661,anger
0,TRAIN_6353,"Hey, this isn't swimming after eating, pick up the phone!",Chandler,664,anger
